pid,day,date,session,titleID,sessionStart,duration,sessionEnd,genre,platform
926,16,2024-05-16,1,Pokemon Scarlet / Violet,2024-05-16T22:56:10Z,6,2024-05-16T23:02:10Z,Puzzle,Nintendo
926,17,2024-05-17,1,The Legend of Zelda Tears of the Kingdom,2024-05-17T17:57:38Z,37.5,2024-05-17T18:34:38Z,"Strategy, Sport",Nintendo
926,18,2024-05-18,1,The Legend of Zelda Breath of the Wild,2024-05-18T18:58:13Z,24.8,2024-05-18T19:22:13Z,"Turn-based strategy (TBS), Strategy, Racing",Nintendo
926,34,2024-06-03,1,Animal Crossing New Horizons,2024-06-03T04:34:53Z,9.9,2024-06-03T04:43:53Z,Sport,Nintendo
926,36,2024-06-05,1,Pokemon Scarlet / Violet,2024-06-05T14:11:43Z,44.2,2024-06-05T14:55:43Z,"Music, Platform",Nintendo
926,48,2024-06-17,1,Super Mario Bros Wonder,2024-06-17T13:46:36Z,38.9,2024-06-17T14:24:36Z,Card & Board Game,Nintendo
926,51,2024-06-20,1,Super Smash Bros Ultimate,2024-06-20T07:20:58Z,7,2024-06-20T07:27:58Z,"Arcade, Adventure, Music",Nintendo
926,52,2024-06-21,1,Donkey Kong Country Tropical Freeze,2024-06-21T10:48:07Z,236.1,2024-06-21T14:44:07Z,Sport,Nintendo
926,54,2024-06-23,1,Pokemon Scarlet / Violet,2024-06-23T10:26:07Z,114.3,2024-06-23T12:20:07Z,"Role-playing (RPG), Puzzle, Turn-based strategy (TBS)",Nintendo
926,56,2024-06-25,1,Splatoon 2,2024-06-25T00:23:57Z,31.6,2024-06-25T00:54:57Z,"Shooter, Visual Novel, Card & Board Game",Nintendo
926,56,2024-06-25,2,Splatoon 3,2024-06-25T01:56:28Z,111.2,2024-06-25T03:47:28Z,Racing,Nintendo
926,56,2024-06-25,3,Super Mario 3D World Bowsers Fury,2024-06-25T11:19:24Z,76.1,2024-06-25T12:35:24Z,Simulator,Nintendo
926,59,2024-06-28,1,Pokemon Scarlet / Violet,2024-06-28T04:07:31Z,102.3,2024-06-28T05:49:31Z,"Turn-based strategy (TBS), Adventure, Platform",Nintendo
926,65,2024-07-04,1,The Legend of Zelda Tears of the Kingdom,2024-07-04T18:53:37Z,209.4,2024-07-04T22:22:37Z,Role-playing (RPG),Nintendo
926,75,2024-07-14,1,Clubhouse Games 51 Worldwide Classics,2024-07-14T13:56:35Z,42.4,2024-07-14T14:38:35Z,"Card & Board Game, Hack and slash/Beat 'em up, Real Time Strategy (RTS)",Nintendo
926,77,2024-07-16,1,Super Smash Bros Ultimate,2024-07-16T08:41:39Z,65.8,2024-07-16T09:46:39Z,Strategy,Nintendo
926,78,2024-07-17,1,Pokemon Legends Arceus,2024-07-17T10:01:25Z,51.1,2024-07-17T10:52:25Z,Hack and slash/Beat 'em up,Nintendo
929,1,2024-05-01,1,The Legend of Zelda Tears of the Kingdom,2024-05-01T08:32:50Z,119.2,2024-05-01T10:31:50Z,"Arcade, Racing",Nintendo
929,5,2024-05-05,1,The Legend of Zelda Tears of the Kingdom,2024-05-05T22:49:44Z,83.1,2024-05-06T00:12:44Z,Tactical,Nintendo
929,6,2024-05-06,1,The Legend of Zelda Tears of the Kingdom,2024-05-06T22:43:51Z,39.6,2024-05-06T23:22:51Z,Music,Nintendo
929,8,2024-05-08,1,Animal Crossing New Horizons,2024-05-08T18:41:04Z,44.7,2024-05-08T19:25:04Z,Fighting,Nintendo
929,9,2024-05-09,1,Kirby and the Forgotten Land,2024-05-09T03:01:38Z,42,2024-05-09T03:43:38Z,"Tactical, MOBA",Nintendo
929,9,2024-05-09,2,Super Smash Bros Ultimate,2024-05-09T00:01:29Z,5.8,2024-05-09T00:06:29Z,Racing,Nintendo
929,10,2024-05-10,1,Nintendo Switch Sports,2024-05-10T12:02:44Z,4,2024-05-10T12:06:44Z,"Platform, Visual Novel",Nintendo
929,10,2024-05-10,2,The Legend of Zelda Tears of the Kingdom,2024-05-10T10:22:31Z,172.3,2024-05-10T13:14:31Z,Visual Novel,Nintendo
929,10,2024-05-10,3,The Legend of Zelda Tears of the Kingdom,2024-05-10T15:44:51Z,57.5,2024-05-10T16:41:51Z,Fighting,Nintendo
929,12,2024-05-12,1,Paper Mario The Origami King,2024-05-12T21:43:32Z,4.6,2024-05-12T21:47:32Z,"Racing, Platform",Nintendo
929,12,2024-05-12,2,Pokemon HOME,2024-05-12T21:49:33Z,155,2024-05-13T00:24:33Z,"Sport, Shooter",Nintendo
929,12,2024-05-12,3,Super Mario Maker 2,2024-05-12T12:40:28Z,18,2024-05-12T12:58:28Z,Sport,Nintendo
929,14,2024-05-14,1,Pokemon UNITE,2024-05-14T00:46:18Z,209.3,2024-05-14T04:15:18Z,Platform,Nintendo
929,17,2024-05-17,1,Miitopia,2024-05-17T21:32:23Z,46.1,2024-05-17T22:18:23Z,"Hack and slash/Beat 'em up, Arcade, Visual Novel",Nintendo
929,17,2024-05-17,2,Animal Crossing New Horizons,2024-05-17T12:16:20Z,24.6,2024-05-17T12:40:20Z,"Platform, Adventure",Nintendo
929,17,2024-05-17,3,Nintendo Switch Sports,2024-05-17T04:26:05Z,41.9,2024-05-17T05:07:05Z,"Role-playing (RPG), Hack and slash/Beat 'em up",Nintendo
929,20,2024-05-20,1,Pokemon Legends Arceus,2024-05-20T04:45:49Z,36.1,2024-05-20T05:21:49Z,Turn-based strategy (TBS),Nintendo
929,21,2024-05-21,1,Pokemon Brilliant Diamond / Shining Pearl,2024-05-21T13:41:29Z,48.1,2024-05-21T14:29:29Z,MOBA,Nintendo
929,25,2024-05-25,1,Super Mario 3D All Stars,2024-05-25T15:05:31Z,80,2024-05-25T16:25:31Z,"Card & Board Game, Strategy",Nintendo
929,25,2024-05-25,2,Pokemon UNITE,2024-05-25T22:39:43Z,23.8,2024-05-25T23:02:43Z,Puzzle,Nintendo
929,27,2024-05-27,1,Tetris 99,2024-05-27T08:25:07Z,28.2,2024-05-27T08:53:07Z,"Fighting, Hack and slash/Beat 'em up",Nintendo
929,29,2024-05-29,1,Splatoon 3,2024-05-29T02:17:09Z,100.4,2024-05-29T03:57:09Z,"Platform, Real Time Strategy (RTS)",Nintendo
929,29,2024-05-29,2,The Legend of Zelda Tears of the Kingdom,2024-05-29T06:14:13Z,13.6,2024-05-29T06:27:13Z,"MOBA, Racing",Nintendo
929,30,2024-05-30,1,Splatoon 3,2024-05-30T06:39:02Z,16.6,2024-05-30T06:55:02Z,Card & Board Game,Nintendo
929,32,2024-06-01,1,Tetris 99,2024-06-01T18:57:42Z,112.2,2024-06-01T20:49:42Z,"Racing, Sport",Nintendo
929,32,2024-06-01,2,Splatoon 3,2024-06-01T20:19:24Z,47.5,2024-06-01T21:06:24Z,Racing,Nintendo
929,32,2024-06-01,3,Mario Kart 8 Deluxe,2024-06-01T08:12:46Z,17.4,2024-06-01T08:29:46Z,Turn-based strategy (TBS),Nintendo
929,33,2024-06-02,1,Splatoon 3,2024-06-02T19:06:41Z,10.8,2024-06-02T19:16:41Z,Shooter,Nintendo
929,34,2024-06-03,1,Super Mario Maker 2,2024-06-03T23:36:06Z,114,2024-06-04T01:30:06Z,"Hack and slash/Beat 'em up, Puzzle, Sport",Nintendo
929,35,2024-06-04,1,Pokemon Cafe ReMix,2024-06-04T15:04:53Z,48.9,2024-06-04T15:52:53Z,"Sport, Puzzle",Nintendo
929,37,2024-06-06,1,Pokemon Scarlet / Violet,2024-06-06T07:00:53Z,67.9,2024-06-06T08:07:53Z,Real Time Strategy (RTS),Nintendo
929,37,2024-06-06,2,Pokemon Scarlet / Violet,2024-06-06T22:48:32Z,181.9,2024-06-07T01:49:32Z,"MOBA, Fighting",Nintendo
929,41,2024-06-10,1,Pokemon Scarlet / Violet,2024-06-10T10:37:25Z,14,2024-06-10T10:51:25Z,Card & Board Game,Nintendo
929,45,2024-06-14,1,The Legend of Zelda Tears of the Kingdom,2024-06-14T05:28:29Z,3.7,2024-06-14T05:31:29Z,"Simulator, Role-playing (RPG), Platform",Nintendo
929,47,2024-06-16,1,Animal Crossing New Horizons,2024-06-16T23:06:39Z,18.1,2024-06-16T23:24:39Z,"Simulator, Platform, Puzzle",Nintendo
929,52,2024-06-21,1,The Legend of Zelda Breath of the Wild,2024-06-21T01:43:56Z,4,2024-06-21T01:47:56Z,"Puzzle, Card & Board Game",Nintendo
929,52,2024-06-21,2,Pokemon UNITE,2024-06-21T06:09:44Z,23.4,2024-06-21T06:32:44Z,Music,Nintendo
929,53,2024-06-22,1,Super Smash Bros Ultimate,2024-06-22T07:40:33Z,153.4,2024-06-22T10:13:33Z,Strategy,Nintendo
929,54,2024-06-23,1,Kirby and the Forgotten Land,2024-06-23T06:04:50Z,11.9,2024-06-23T06:15:50Z,"Music, Real Time Strategy (RTS)",Nintendo
929,54,2024-06-23,2,The Legend of Zelda Breath of the Wild,2024-06-23T11:16:50Z,33.2,2024-06-23T11:49:50Z,"Shooter, Puzzle, Role-playing (RPG)",Nintendo
929,64,2024-07-03,1,The Legend of Zelda Tears of the Kingdom,2024-07-03T02:05:59Z,77.2,2024-07-03T03:22:59Z,"Puzzle, Tactical",Nintendo
929,64,2024-07-03,2,Pokemon Scarlet / Violet,2024-07-03T13:39:06Z,64.9,2024-07-03T14:43:06Z,Racing,Nintendo
929,66,2024-07-05,1,Nintendo 64 Nintendo Switch Online,2024-07-05T22:31:44Z,4.3,2024-07-05T22:35:44Z,Strategy,Nintendo
929,68,2024-07-07,1,Pokemon UNITE,2024-07-07T18:53:39Z,89.4,2024-07-07T20:22:39Z,"Arcade, Puzzle",Nintendo
929,70,2024-07-09,1,Super Mario Odyssey,2024-07-09T10:04:23Z,28.2,2024-07-09T10:32:23Z,Racing,Nintendo
929,75,2024-07-14,1,The Legend of Zelda Links Awakening,2024-07-14T13:34:44Z,18.1,2024-07-14T13:52:44Z,"Puzzle, Platform",Nintendo
929,76,2024-07-15,1,Pokemon Scarlet / Violet,2024-07-15T07:55:01Z,17.6,2024-07-15T08:12:01Z,Strategy,Nintendo
929,76,2024-07-15,2,Mario Kart 8 Deluxe,2024-07-15T09:40:44Z,25.5,2024-07-15T10:05:44Z,Sport,Nintendo
929,82,2024-07-21,1,Super Nintendo Entertainment System Nintendo Switch Online,2024-07-21T16:20:33Z,61.8,2024-07-21T17:21:33Z,"Role-playing (RPG), Arcade, Puzzle",Nintendo
929,82,2024-07-21,2,Splatoon 3,2024-07-21T13:26:12Z,21.8,2024-07-21T13:47:12Z,"Visual Novel, Simulator",Nintendo
929,82,2024-07-21,3,Super Mario 3D All Stars,2024-07-21T06:04:02Z,130.7,2024-07-21T08:14:02Z,"Strategy, Card & Board Game",Nintendo
929,83,2024-07-22,1,The Legend of Zelda Tears of the Kingdom,2024-07-22T06:51:54Z,4.7,2024-07-22T06:55:54Z,"Visual Novel, Turn-based strategy (TBS)",Nintendo
930,45,2024-06-14,1,Animal Crossing New Horizons,2024-06-14T09:59:48Z,50.8,2024-06-14T10:49:48Z,"Card & Board Game, Puzzle",Nintendo
930,48,2024-06-17,1,Animal Crossing New Horizons,2024-06-17T09:38:49Z,10.8,2024-06-17T09:48:49Z,Arcade,Nintendo
930,77,2024-07-16,1,The Legend of Zelda Tears of the Kingdom,2024-07-16T02:50:47Z,4.7,2024-07-16T02:54:47Z,Turn-based strategy (TBS),Nintendo
930,77,2024-07-16,2,Splatoon 3,2024-07-16T20:41:23Z,8.4,2024-07-16T20:49:23Z,Real Time Strategy (RTS),Nintendo
931,12,2024-05-12,1,The Legend of Zelda Tears of the Kingdom,2024-05-12T00:20:15Z,53.6,2024-05-12T01:13:15Z,Platform,Nintendo
931,19,2024-05-19,1,Splatoon 3,2024-05-19T12:27:49Z,14.8,2024-05-19T12:41:49Z,"Simulator, Arcade",Nintendo
931,19,2024-05-19,2,Animal Crossing New Horizons,2024-05-19T08:38:32Z,150.5,2024-05-19T11:08:32Z,Sport,Nintendo
931,19,2024-05-19,3,Super Smash Bros Ultimate,2024-05-19T01:23:25Z,16.9,2024-05-19T01:39:25Z,Turn-based strategy (TBS),Nintendo
931,27,2024-05-27,1,The Legend of Zelda Tears of the Kingdom,2024-05-27T03:00:32Z,107.9,2024-05-27T04:47:32Z,Strategy,Nintendo
931,35,2024-06-04,1,Animal Crossing New Horizons,2024-06-04T08:38:56Z,5.9,2024-06-04T08:43:56Z,Hack and slash/Beat 'em up,Nintendo
931,46,2024-06-15,1,Metroid Dread,2024-06-15T00:59:05Z,81.4,2024-06-15T02:20:05Z,Arcade,Nintendo
931,60,2024-06-29,1,Animal Crossing New Horizons,2024-06-29T01:05:40Z,38.1,2024-06-29T01:43:40Z,Puzzle,Nintendo
931,60,2024-06-29,2,Splatoon 3,2024-06-29T01:30:37Z,101.3,2024-06-29T03:11:37Z,"Fighting, Sport",Nintendo
931,60,2024-06-29,3,Mario Kart 8 Deluxe,2024-06-29T05:55:50Z,252.6,2024-06-29T10:07:50Z,"Music, Visual Novel, Fighting",Nintendo
931,63,2024-07-02,1,Fire Emblem Engage,2024-07-02T03:09:46Z,8,2024-07-02T03:17:46Z,"Platform, Role-playing (RPG)",Nintendo
936,4,2024-05-04,1,Pokemon Legends Arceus,2024-05-04T03:50:18Z,205.8,2024-05-04T07:15:18Z,"Platform, Shooter",Nintendo
936,6,2024-05-06,1,Animal Crossing New Horizons,2024-05-06T11:23:07Z,221.3,2024-05-06T15:04:07Z,"Shooter, Turn-based strategy (TBS), Puzzle",Nintendo
936,23,2024-05-23,1,Super Mario 3D All Stars,2024-05-23T13:06:00Z,70.1,2024-05-23T14:16:00Z,"Tactical, Fighting, Visual Novel",Nintendo
936,23,2024-05-23,2,F ZERO 99,2024-05-23T14:05:59Z,33.9,2024-05-23T14:38:59Z,Arcade,Nintendo
936,23,2024-05-23,3,Animal Crossing New Horizons,2024-05-23T15:11:22Z,70.6,2024-05-23T16:21:22Z,"Hack and slash/Beat 'em up, Real Time Strategy (RTS), Visual Novel",Nintendo
936,26,2024-05-26,1,Animal Crossing New Horizons,2024-05-26T12:34:18Z,35.4,2024-05-26T13:09:18Z,"Real Time Strategy (RTS), Visual Novel, Sport",Nintendo
936,26,2024-05-26,2,Animal Crossing New Horizons,2024-05-26T02:17:45Z,22.4,2024-05-26T02:39:45Z,Real Time Strategy (RTS),Nintendo
936,26,2024-05-26,3,Pokemon Scarlet / Violet,2024-05-26T08:33:12Z,89.8,2024-05-26T10:02:12Z,Role-playing (RPG),Nintendo
936,33,2024-06-02,1,Nintendo Entertainment System Nintendo Switch Online,2024-06-02T08:55:39Z,51.7,2024-06-02T09:46:39Z,"Fighting, Hack and slash/Beat 'em up, Turn-based strategy (TBS)",Nintendo
936,35,2024-06-04,1,Super Smash Bros Ultimate,2024-06-04T23:45:08Z,51.9,2024-06-05T00:36:08Z,"Sport, Card & Board Game, Shooter",Nintendo
936,37,2024-06-06,1,Pikmin 4,2024-06-06T14:24:21Z,24.2,2024-06-06T14:48:21Z,"Adventure, Strategy",Nintendo
936,39,2024-06-08,1,Super Mario 3D World Bowsers Fury,2024-06-08T02:25:30Z,137.1,2024-06-08T04:42:30Z,"Visual Novel, Role-playing (RPG)",Nintendo
936,44,2024-06-13,1,Nintendo 64 Nintendo Switch Online,2024-06-13T23:31:12Z,19.3,2024-06-13T23:50:12Z,"Shooter, Real Time Strategy (RTS)",Nintendo
936,46,2024-06-15,1,Super Smash Bros Ultimate,2024-06-15T17:00:05Z,11.4,2024-06-15T17:11:05Z,Music,Nintendo
936,50,2024-06-19,1,Pokemon UNITE,2024-06-19T08:30:11Z,74,2024-06-19T09:44:11Z,MOBA,Nintendo
939,2,2024-05-02,1,Animal Crossing New Horizons,2024-05-02T16:50:14Z,70,2024-05-02T18:00:14Z,Turn-based strategy (TBS),Nintendo
939,18,2024-05-18,1,The Legend of Zelda Tears of the Kingdom,2024-05-18T10:33:04Z,18.6,2024-05-18T10:51:04Z,"Shooter, Puzzle, Visual Novel",Nintendo
939,31,2024-05-31,1,Animal Crossing New Horizons,2024-05-31T09:54:12Z,11.8,2024-05-31T10:05:12Z,"Platform, Shooter",Nintendo
939,37,2024-06-06,1,Splatoon 3,2024-06-06T04:34:02Z,16.4,2024-06-06T04:50:02Z,"Music, Adventure",Nintendo
939,40,2024-06-09,1,Xenoblade Chronicles 3,2024-06-09T11:07:21Z,55.6,2024-06-09T12:02:21Z,Hack and slash/Beat 'em up,Nintendo
939,40,2024-06-09,2,Animal Crossing New Horizons,2024-06-09T20:16:56Z,60.5,2024-06-09T21:16:56Z,Sport,Nintendo
939,40,2024-06-09,3,Luigis Mansion 3,2024-06-09T02:32:28Z,24.7,2024-06-09T02:56:28Z,"Fighting, Platform, Music",Nintendo
939,41,2024-06-10,1,Pokemon Scarlet / Violet,2024-06-10T13:17:45Z,210.9,2024-06-10T16:47:45Z,Music,Nintendo
939,43,2024-06-12,1,Xenoblade Chronicles 3,2024-06-12T02:15:23Z,57,2024-06-12T03:12:23Z,"Adventure, MOBA",Nintendo
939,43,2024-06-12,2,Super Smash Bros Ultimate,2024-06-12T14:51:38Z,18.6,2024-06-12T15:09:38Z,Music,Nintendo
939,48,2024-06-17,1,The Legend of Zelda Tears of the Kingdom,2024-06-17T00:40:44Z,20,2024-06-17T01:00:44Z,Platform,Nintendo
939,57,2024-06-26,1,Pokemon Scarlet / Violet,2024-06-26T19:09:31Z,68.4,2024-06-26T20:17:31Z,Shooter,Nintendo
939,58,2024-06-27,1,Splatoon 3,2024-06-27T01:27:50Z,212.3,2024-06-27T04:59:50Z,Music,Nintendo
939,71,2024-07-10,1,The Legend of Zelda Tears of the Kingdom,2024-07-10T12:16:49Z,104.2,2024-07-10T14:00:49Z,"Visual Novel, Puzzle, Tactical",Nintendo
939,73,2024-07-12,1,Mario Kart 8 Deluxe,2024-07-12T08:45:56Z,177.6,2024-07-12T11:42:56Z,Real Time Strategy (RTS),Nintendo
939,81,2024-07-20,1,Super Mario Bros Wonder,2024-07-20T09:29:32Z,18.6,2024-07-20T09:47:32Z,"Puzzle, Adventure, Racing",Nintendo
939,81,2024-07-20,2,Pokemon Scarlet / Violet,2024-07-20T12:32:23Z,7.5,2024-07-20T12:39:23Z,Real Time Strategy (RTS),Nintendo
942,1,2024-05-01,1,The Legend of Zelda Tears of the Kingdom,2024-05-01T15:37:21Z,123.6,2024-05-01T17:40:21Z,"Sport, Simulator, Platform",Nintendo
942,13,2024-05-13,1,Splatoon 3,2024-05-13T21:56:11Z,20.1,2024-05-13T22:16:11Z,"Visual Novel, Turn-based strategy (TBS), Arcade",Nintendo
942,16,2024-05-16,1,Pokemon UNITE,2024-05-16T10:23:33Z,36.1,2024-05-16T10:59:33Z,Arcade,Nintendo
942,17,2024-05-17,1,The Legend of Zelda Tears of the Kingdom,2024-05-17T00:57:07Z,11.9,2024-05-17T01:08:07Z,Turn-based strategy (TBS),Nintendo
942,22,2024-05-22,1,Animal Crossing New Horizons,2024-05-22T00:43:48Z,89.7,2024-05-22T02:12:48Z,"Puzzle, Tactical",Nintendo
942,23,2024-05-23,1,Super Mario Odyssey,2024-05-23T05:00:48Z,24.3,2024-05-23T05:24:48Z,MOBA,Nintendo
942,25,2024-05-25,1,Splatoon 3,2024-05-25T19:22:42Z,42.1,2024-05-25T20:04:42Z,Music,Nintendo
942,28,2024-05-28,1,Animal Crossing New Horizons,2024-05-28T08:44:12Z,42.5,2024-05-28T09:26:12Z,Puzzle,Nintendo
942,29,2024-05-29,1,Xenoblade Chronicles 3,2024-05-29T13:18:52Z,21.6,2024-05-29T13:39:52Z,Fighting,Nintendo
942,32,2024-06-01,1,Pokemon Scarlet / Violet,2024-06-01T00:08:37Z,135.7,2024-06-01T02:23:37Z,Hack and slash/Beat 'em up,Nintendo
942,38,2024-06-07,1,Pokemon UNITE,2024-06-07T05:11:36Z,16.6,2024-06-07T05:27:36Z,Platform,Nintendo
942,45,2024-06-14,1,Pokemon UNITE,2024-06-14T17:41:12Z,147.5,2024-06-14T20:08:12Z,"Platform, Fighting, Music",Nintendo
942,55,2024-06-24,1,Super Mario Odyssey,2024-06-24T22:09:30Z,24.6,2024-06-24T22:33:30Z,Puzzle,Nintendo
942,55,2024-06-24,2,Pokemon Scarlet / Violet,2024-06-24T08:20:44Z,147.9,2024-06-24T10:47:44Z,Racing,Nintendo
942,68,2024-07-07,1,Splatoon 3,2024-07-07T20:45:29Z,99.5,2024-07-07T22:24:29Z,"MOBA, Fighting, Tactical",Nintendo
942,68,2024-07-07,2,Pokemon Legends Arceus,2024-07-07T16:27:16Z,77.1,2024-07-07T17:44:16Z,"Role-playing (RPG), Shooter",Nintendo
942,68,2024-07-07,3,Pokemon UNITE,2024-07-07T18:14:17Z,9.8,2024-07-07T18:23:17Z,Sport,Nintendo
942,69,2024-07-08,1,Pokemon Scarlet / Violet,2024-07-08T11:16:38Z,7.7,2024-07-08T11:23:38Z,Hack and slash/Beat 'em up,Nintendo
942,72,2024-07-11,1,Animal Crossing New Horizons,2024-07-11T12:16:04Z,5.2,2024-07-11T12:21:04Z,"Hack and slash/Beat 'em up, Music",Nintendo
942,82,2024-07-21,1,Animal Crossing New Horizons,2024-07-21T14:47:00Z,117.7,2024-07-21T16:44:00Z,Arcade,Nintendo
943,3,2024-05-03,1,Mario Kart 8 Deluxe,2024-05-03T14:13:31Z,36.6,2024-05-03T14:49:31Z,"Fighting, Platform, Shooter",Nintendo
943,5,2024-05-05,1,Animal Crossing New Horizons,2024-05-05T23:50:59Z,151.3,2024-05-06T02:21:59Z,"Tactical, Shooter",Nintendo
943,8,2024-05-08,1,Metroid Prime Remastered,2024-05-08T13:39:30Z,15.9,2024-05-08T13:54:30Z,"Platform, Arcade",Nintendo
943,9,2024-05-09,1,The Legend of Zelda Tears of the Kingdom,2024-05-09T09:53:01Z,121.5,2024-05-09T11:54:01Z,"MOBA, Card & Board Game, Simulator",Nintendo
943,9,2024-05-09,2,Pokemon Legends Arceus,2024-05-09T19:32:11Z,50.5,2024-05-09T20:22:11Z,Visual Novel,Nintendo
943,10,2024-05-10,1,The Legend of Zelda Tears of the Kingdom,2024-05-10T22:12:40Z,28.6,2024-05-10T22:40:40Z,"Racing, Arcade, Adventure",Nintendo
943,10,2024-05-10,2,Animal Crossing New Horizons,2024-05-10T23:35:08Z,216.9,2024-05-11T03:11:08Z,"Visual Novel, Shooter",Nintendo
943,11,2024-05-11,1,Animal Crossing New Horizons,2024-05-11T21:48:02Z,14.9,2024-05-11T22:02:02Z,"Simulator, Sport, Adventure",Nintendo
943,11,2024-05-11,2,Splatoon 3,2024-05-11T17:51:21Z,50.1,2024-05-11T18:41:21Z,"Music, Simulator, Turn-based strategy (TBS)",Nintendo
943,11,2024-05-11,3,Animal Crossing New Horizons,2024-05-11T05:19:48Z,444.6,2024-05-11T12:43:48Z,Sport,Nintendo
943,14,2024-05-14,1,Super Nintendo Entertainment System Nintendo Switch Online,2024-05-14T13:32:49Z,70.2,2024-05-14T14:42:49Z,"Role-playing (RPG), Visual Novel, Strategy",Nintendo
943,17,2024-05-17,1,Pokemon Legends Arceus,2024-05-17T03:20:06Z,10.2,2024-05-17T03:30:06Z,"Puzzle, Adventure",Nintendo
943,18,2024-05-18,1,Game Boy Advance Nintendo Switch Online,2024-05-18T01:06:45Z,29.5,2024-05-18T01:35:45Z,"Visual Novel, Card & Board Game",Nintendo
943,25,2024-05-25,1,Xenoblade Chronicles 3,2024-05-25T02:05:03Z,34.2,2024-05-25T02:39:03Z,"Platform, Turn-based strategy (TBS), Music",Nintendo
943,27,2024-05-27,1,Pokemon UNITE,2024-05-27T04:46:38Z,3.4,2024-05-27T04:49:38Z,Sport,Nintendo
943,35,2024-06-04,1,Pokemon HOME,2024-06-04T09:06:29Z,69.5,2024-06-04T10:15:29Z,"Sport, Visual Novel",Nintendo
943,38,2024-06-07,1,New Super Mario Bros U Deluxe,2024-06-07T13:15:59Z,28.2,2024-06-07T13:43:59Z,"Strategy, Arcade",Nintendo
943,44,2024-06-13,1,Game Boy Nintendo Switch Online,2024-06-13T09:17:04Z,9.4,2024-06-13T09:26:04Z,"Music, Racing, Visual Novel",Nintendo
943,52,2024-06-21,1,Pokemon UNITE,2024-06-21T09:48:43Z,154.9,2024-06-21T12:22:43Z,Platform,Nintendo
943,53,2024-06-22,1,The Legend of Zelda Tears of the Kingdom,2024-06-22T17:29:02Z,4.2,2024-06-22T17:33:02Z,Visual Novel,Nintendo
943,54,2024-06-23,1,Game Boy Nintendo Switch Online,2024-06-23T12:00:19Z,26.1,2024-06-23T12:26:19Z,"Music, Strategy",Nintendo
943,54,2024-06-23,2,Super Smash Bros Ultimate,2024-06-23T06:24:32Z,11.5,2024-06-23T06:35:32Z,Fighting,Nintendo
943,54,2024-06-23,3,The Legend of Zelda Tears of the Kingdom,2024-06-23T13:01:59Z,43.8,2024-06-23T13:44:59Z,Racing,Nintendo
943,57,2024-06-26,1,Nintendo Switch Sports,2024-06-26T04:18:12Z,88.9,2024-06-26T05:46:12Z,"Fighting, Shooter, Real Time Strategy (RTS)",Nintendo
943,59,2024-06-28,1,Pokemon Quest,2024-06-28T13:26:27Z,13.3,2024-06-28T13:39:27Z,"Arcade, Turn-based strategy (TBS)",Nintendo
943,61,2024-06-30,1,Pokemon Brilliant Diamond / Shining Pearl,2024-06-30T07:15:41Z,103.7,2024-06-30T08:58:41Z,"Music, Tactical, Turn-based strategy (TBS)",Nintendo
943,65,2024-07-04,1,The Legend of Zelda Tears of the Kingdom,2024-07-04T17:19:19Z,87.7,2024-07-04T18:46:19Z,Hack and slash/Beat 'em up,Nintendo
943,68,2024-07-07,1,Animal Crossing New Horizons,2024-07-07T02:50:57Z,205.2,2024-07-07T06:15:57Z,"MOBA, Visual Novel, Real Time Strategy (RTS)",Nintendo
943,68,2024-07-07,2,Animal Crossing New Horizons,2024-07-07T08:18:24Z,269.2,2024-07-07T12:47:24Z,Shooter,Nintendo
943,68,2024-07-07,3,Splatoon 3,2024-07-07T23:30:34Z,76.6,2024-07-08T00:46:34Z,"Turn-based strategy (TBS), Sport",Nintendo
943,70,2024-07-09,1,Super Smash Bros Ultimate,2024-07-09T22:15:20Z,21.4,2024-07-09T22:36:20Z,"Hack and slash/Beat 'em up, Real Time Strategy (RTS)",Nintendo
943,71,2024-07-10,1,Super Smash Bros Ultimate,2024-07-10T12:10:18Z,178.4,2024-07-10T15:08:18Z,Turn-based strategy (TBS),Nintendo
943,73,2024-07-12,1,Animal Crossing New Horizons,2024-07-12T22:34:37Z,35.1,2024-07-12T23:09:37Z,Tactical,Nintendo
943,74,2024-07-13,1,The Legend of Zelda Breath of the Wild,2024-07-13T22:33:53Z,6.8,2024-07-13T22:39:53Z,"Shooter, Adventure",Nintendo
943,74,2024-07-13,2,Super Mario Bros Wonder,2024-07-13T15:33:35Z,37.6,2024-07-13T16:10:35Z,Platform,Nintendo
943,74,2024-07-13,3,Super Mario Maker 2,2024-07-13T06:01:14Z,55.1,2024-07-13T06:56:14Z,Adventure,Nintendo
943,76,2024-07-15,1,Pokemon Scarlet / Violet,2024-07-15T07:43:30Z,7.4,2024-07-15T07:50:30Z,"Adventure, MOBA",Nintendo
948,6,2024-05-06,1,Pokemon Scarlet / Violet,2024-05-06T10:30:20Z,61.2,2024-05-06T11:31:20Z,"Fighting, Real Time Strategy (RTS), Simulator",Nintendo
948,6,2024-05-06,2,Super Mario 3D World Bowsers Fury,2024-05-06T22:15:31Z,20.1,2024-05-06T22:35:31Z,Hack and slash/Beat 'em up,Nintendo
948,11,2024-05-11,1,Pokemon Scarlet / Violet,2024-05-11T22:19:20Z,20.2,2024-05-11T22:39:20Z,"Card & Board Game, Strategy, Hack and slash/Beat 'em up",Nintendo
